Location_ID,Sensing_DateTime,Sensing_Date,Sensing_Time,Direction_1,Direction_2,Total_of_Directions
48,2025-05-25T09:26:00+02:00,2025-05-25,17:26,3,0,3
48,2025-05-25T09:31:00+02:00,2025-05-25,17:31,1,3,4
48,2025-05-25T09:34:00+02:00,2025-05-25,17:34,6,1,7
49,2025-05-25T09:25:00+02:00,2025-05-25,17:25,5,8,13
49,2025-05-25T09:27:00+02:00,2025-05-25,17:27,5,4,9
49,2025-05-25T09:29:00+02:00,2025-05-25,17:29,11,2,13
49,2025-05-25T09:31:00+02:00,2025-05-25,17:31,10,2,12
49,2025-05-25T09:32:00+02:00,2025-05-25,17:32,7,4,11
49,2025-05-25T09:33:00+02:00,2025-05-25,17:33,6,5,11
49,2025-05-25T09:37:00+02:00,2025-05-25,17:37,3,3,6
49,2025-05-25T09:39:00+02:00,2025-05-25,17:39,2,5,7
51,2025-05-25T09:26:00+02:00,2025-05-25,17:26,4,2,6
51,2025-05-25T09:27:00+02:00,2025-05-25,17:27,0,3,3
51,2025-05-25T09:28:00+02:00,2025-05-25,17:28,1,6,7
51,2025-05-25T09:30:00+02:00,2025-05-25,17:30,0,1,1
51,2025-05-25T09:37:00+02:00,2025-05-25,17:37,1,0,1
51,2025-05-25T09:39:00+02:00,2025-05-25,17:39,1,1,2
52,2025-05-25T09:28:00+02:00,2025-05-25,17:28,10,6,16
52,2025-05-25T09:33:00+02:00,2025-05-25,17:33,13,14,27
52,2025-05-25T09:35:00+02:00,2025-05-25,17:35,2,2,4
52,2025-05-25T09:36:00+02:00,2025-05-25,17:36,13,4,17
52,2025-05-25T09:39:00+02:00,2025-05-25,17:39,7,9,16
53,2025-05-25T09:26:00+02:00,2025-05-25,17:26,6,4,10
53,2025-05-25T09:27:00+02:00,2025-05-25,17:27,4,0,4
53,2025-05-25T09:34:00+02:00,2025-05-25,17:34,3,2,5
53,2025-05-25T09:35:00+02:00,2025-05-25,17:35,4,0,4
53,2025-05-25T09:36:00+02:00,2025-05-25,17:36,10,4,14
53,2025-05-25T09:38:00+02:00,2025-05-25,17:38,6,1,7
53,2025-05-25T09:39:00+02:00,2025-05-25,17:39,8,0,8
56,2025-05-25T09:25:00+02:00,2025-05-25,17:25,5,7,12
56,2025-05-25T09:26:00+02:00,2025-05-25,17:26,14,9,23
56,2025-05-25T09:28:00+02:00,2025-05-25,17:28,11,5,16
56,2025-05-25T09:33:00+02:00,2025-05-25,17:33,6,4,10
56,2025-05-25T09:37:00+02:00,2025-05-25,17:37,7,6,13
56,2025-05-25T09:38:00+02:00,2025-05-25,17:38,2,9,11
58,2025-05-25T09:27:00+02:00,2025-05-25,17:27,15,3,18
58,2025-05-25T09:28:00+02:00,2025-05-25,17:28,8,8,16
58,2025-05-25T09:30:00+02:00,2025-05-25,17:30,10,25,35
58,2025-05-25T09:34:00+02:00,2025-05-25,17:34,3,5,8
58,2025-05-25T09:35:00+02:00,2025-05-25,17:35,6,5,11
58,2025-05-25T09:39:00+02:00,2025-05-25,17:39,3,9,12
62,2025-05-25T09:26:00+02:00,2025-05-25,17:26,1,1,2
62,2025-05-25T09:29:00+02:00,2025-05-25,17:29,4,1,5
62,2025-05-25T09:31:00+02:00,2025-05-25,17:31,0,1,1
62,2025-05-25T09:32:00+02:00,2025-05-25,17:32,3,1,4
62,2025-05-25T09:33:00+02:00,2025-05-25,17:33,6,2,8
62,2025-05-25T09:35:00+02:00,2025-05-25,17:35,2,3,5
62,2025-05-25T09:37:00+02:00,2025-05-25,17:37,3,3,6
62,2025-05-25T09:38:00+02:00,2025-05-25,17:38,0,4,4
62,2025-05-25T09:39:00+02:00,2025-05-25,17:39,1,5,6
63,2025-05-25T09:29:00+02:00,2025-05-25,17:29,9,1,10
63,2025-05-25T09:33:00+02:00,2025-05-25,17:33,5,3,8
63,2025-05-25T09:34:00+02:00,2025-05-25,17:34,1,2,3
63,2025-05-25T09:37:00+02:00,2025-05-25,17:37,6,7,13
67,2025-05-25T09:25:00+02:00,2025-05-25,17:25,3,5,8
67,2025-05-25T09:28:00+02:00,2025-05-25,17:28,1,2,3
67,2025-05-25T09:32:00+02:00,2025-05-25,17:32,0,5,5
67,2025-05-25T09:33:00+02:00,2025-05-25,17:33,11,3,14
67,2025-05-25T09:34:00+02:00,2025-05-25,17:34,4,2,6
67,2025-05-25T09:36:00+02:00,2025-05-25,17:36,1,16,17
68,2025-05-25T09:29:00+02:00,2025-05-25,17:29,3,0,3
68,2025-05-25T09:30:00+02:00,2025-05-25,17:30,7,0,7
68,2025-05-25T09:31:00+02:00,2025-05-25,17:31,4,2,6
68,2025-05-25T09:35:00+02:00,2025-05-25,17:35,7,1,8
68,2025-05-25T09:38:00+02:00,2025-05-25,17:38,3,2,5
72,2025-05-25T09:25:00+02:00,2025-05-25,17:25,4,3,7
72,2025-05-25T09:29:00+02:00,2025-05-25,17:29,7,12,19
72,2025-05-25T09:37:00+02:00,2025-05-25,17:37,6,11,17
72,2025-05-25T09:38:00+02:00,2025-05-25,17:38,2,3,5
76,2025-05-25T09:25:00+02:00,2025-05-25,17:25,1,2,3
76,2025-05-25T09:27:00+02:00,2025-05-25,17:27,1,2,3
76,2025-05-25T09:29:00+02:00,2025-05-25,17:29,3,0,3
76,2025-05-25T09:34:00+02:00,2025-05-25,17:34,3,1,4
76,2025-05-25T09:38:00+02:00,2025-05-25,17:38,1,0,1
79,2025-05-25T09:31:00+02:00,2025-05-25,17:31,12,4,16
79,2025-05-25T09:32:00+02:00,2025-05-25,17:32,12,12,24
79,2025-05-25T09:34:00+02:00,2025-05-25,17:34,6,4,10
79,2025-05-25T09:38:00+02:00,2025-05-25,17:38,17,6,23
79,2025-05-25T09:39:00+02:00,2025-05-25,17:39,3,9,12
85,2025-05-25T09:25:00+02:00,2025-05-25,17:25,1,0,1
85,2025-05-25T09:27:00+02:00,2025-05-25,17:27,1,2,3
85,2025-05-25T09:33:00+02:00,2025-05-25,17:33,0,1,1
85,2025-05-25T09:34:00+02:00,2025-05-25,17:34,3,0,3
85,2025-05-25T09:39:00+02:00,2025-05-25,17:39,0,4,4
86,2025-05-25T09:32:00+02:00,2025-05-25,17:32,1,1,2
86,2025-05-25T09:33:00+02:00,2025-05-25,17:33,1,0,1
86,2025-05-25T09:38:00+02:00,2025-05-25,17:38,2,0,2
109,2025-05-25T09:25:00+02:00,2025-05-25,17:25,3,8,11
117,2025-05-25T09:25:00+02:00,2025-05-25,17:25,19,10,29
117,2025-05-25T09:35:00+02:00,2025-05-25,17:35,22,12,34
123,2025-05-25T09:25:00+02:00,2025-05-25,17:25,10,8,18
123,2025-05-25T09:35:00+02:00,2025-05-25,17:35,4,0,4
130,2025-05-25T09:35:00+02:00,2025-05-25,17:35,0,3,3
136,2025-05-25T09:30:00+02:00,2025-05-25,17:30,8,8,16
139,2025-05-25T09:30:00+02:00,2025-05-25,17:30,2,6,8
141,2025-05-25T09:25:00+02:00,2025-05-25,17:25,8,14,22
141,2025-05-25T09:35:00+02:00,2025-05-25,17:35,12,10,22
142,2025-05-25T09:25:00+02:00,2025-05-25,17:25,41,32,73
142,2025-05-25T09:35:00+02:00,2025-05-25,17:35,21,15,36
164,2025-05-25T09:35:00+02:00,2025-05-25,17:35,7,15,22
181,2025-05-25T09:40:00+02:00,2025-05-25,17:40,8,25,33
181,2025-05-25T09:48:00+02:00,2025-05-25,17:48,5,14,19
181,2025-05-25T09:49:00+02:00,2025-05-25,17:49,24,23,47
181,2025-05-25T09:51:00+02:00,2025-05-25,17:51,17,5,22
181,2025-05-25T09:52:00+02:00,2025-05-25,17:52,6,28,34
181,2025-05-25T09:54:00+02:00,2025-05-25,17:54,12,12,24
182,2025-05-25T09:40:00+02:00,2025-05-25,17:40,14,15,29
182,2025-05-25T09:45:00+02:00,2025-05-25,17:45,16,12,28
182,2025-05-25T09:50:00+02:00,2025-05-25,17:50,12,23,35
3,2025-05-25T11:38:00+02:00,2025-05-25,19:38,21,20,41
3,2025-05-25T11:39:00+02:00,2025-05-25,19:39,17,19,36
4,2025-05-25T11:36:00+02:00,2025-05-25,19:36,12,25,37
4,2025-05-25T11:38:00+02:00,2025-05-25,19:38,17,23,40
4,2025-05-25T11:39:00+02:00,2025-05-25,19:39,11,12,23
6,2025-05-25T11:29:00+02:00,2025-05-25,19:29,12,13,25
6,2025-05-25T11:31:00+02:00,2025-05-25,19:31,1,12,13
6,2025-05-25T11:36:00+02:00,2025-05-25,19:36,22,9,31
6,2025-05-25T11:38:00+02:00,2025-05-25,19:38,5,15,20
6,2025-05-25T11:39:00+02:00,2025-05-25,19:39,3,10,13
8,2025-05-25T11:25:00+02:00,2025-05-25,19:25,1,2,3
21,2025-05-25T11:25:00+02:00,2025-05-25,19:25,33,46,79
28,2025-05-25T11:25:00+02:00,2025-05-25,19:25,2,2,4
28,2025-05-25T11:26:00+02:00,2025-05-25,19:26,2,2,4
28,2025-05-25T11:29:00+02:00,2025-05-25,19:29,2,1,3
28,2025-05-25T11:30:00+02:00,2025-05-25,19:30,4,5,9
28,2025-05-25T11:38:00+02:00,2025-05-25,19:38,3,1,4
28,2025-05-25T11:39:00+02:00,2025-05-25,19:39,3,3,6
29,2025-05-25T11:25:00+02:00,2025-05-25,19:25,1,4,5
29,2025-05-25T11:30:00+02:00,2025-05-25,19:30,2,9,11
29,2025-05-25T11:32:00+02:00,2025-05-25,19:32,4,9,13
29,2025-05-25T11:39:00+02:00,2025-05-25,19:39,4,2,6
31,2025-05-25T11:30:00+02:00,2025-05-25,19:30,5,1,6
31,2025-05-25T11:31:00+02:00,2025-05-25,19:31,1,5,6
31,2025-05-25T11:34:00+02:00,2025-05-25,19:34,1,3,4
31,2025-05-25T11:37:00+02:00,2025-05-25,19:37,0,4,4
36,2025-05-25T11:28:00+02:00,2025-05-25,19:28,4,0,4
36,2025-05-25T11:33:00+02:00,2025-05-25,19:33,2,0,2
36,2025-05-25T11:35:00+02:00,2025-05-25,19:35,2,3,5
36,2025-05-25T11:36:00+02:00,2025-05-25,19:36,0,3,3
39,2025-05-25T11:33:00+02:00,2025-05-25,19:33,1,0,1
40,2025-05-25T11:27:00+02:00,2025-05-25,19:27,2,0,2
40,2025-05-25T11:30:00+02:00,2025-05-25,19:30,1,0,1
40,2025-05-25T11:36:00+02:00,2025-05-25,19:36,4,1,5
40,2025-05-25T11:37:00+02:00,2025-05-25,19:37,4,2,6
40,2025-05-25T11:38:00+02:00,2025-05-25,19:38,1,0,1
40,2025-05-25T11:39:00+02:00,2025-05-25,19:39,2,3,5
41,2025-05-25T11:26:00+02:00,2025-05-25,19:26,3,0,3
41,2025-05-25T11:30:00+02:00,2025-05-25,19:30,4,1,5
41,2025-05-25T11:32:00+02:00,2025-05-25,19:32,0,6,6
41,2025-05-25T11:33:00+02:00,2025-05-25,19:33,0,1,1
41,2025-05-25T11:35:00+02:00,2025-05-25,19:35,5,0,5
41,2025-05-25T11:36:00+02:00,2025-05-25,19:36,2,5,7
41,2025-05-25T11:37:00+02:00,2025-05-25,19:37,14,0,14
43,2025-05-25T11:25:00+02:00,2025-05-25,19:25,0,4,4
44,2025-05-25T11:30:00+02:00,2025-05-25,19:30,4,2,6
44,2025-05-25T11:35:00+02:00,2025-05-25,19:35,2,0,2
45,2025-05-25T11:25:00+02:00,2025-05-25,19:25,16,8,24
45,2025-05-25T11:28:00+02:00,2025-05-25,19:28,10,13,23
45,2025-05-25T11:30:00+02:00,2025-05-25,19:30,2,2,4
45,2025-05-25T11:33:00+02:00,2025-05-25,19:33,10,4,14
47,2025-05-25T11:26:00+02:00,2025-05-25,19:26,5,16,21
47,2025-05-25T11:32:00+02:00,2025-05-25,19:32,9,9,18
47,2025-05-25T11:37:00+02:00,2025-05-25,19:37,6,0,6
50,2025-05-25T11:26:00+02:00,2025-05-25,19:26,2,4,6
50,2025-05-25T11:33:00+02:00,2025-05-25,19:33,4,1,5
50,2025-05-25T11:34:00+02:00,2025-05-25,19:34,2,6,8
50,2025-05-25T11:36:00+02:00,2025-05-25,19:36,4,4,8
50,2025-05-25T11:37:00+02:00,2025-05-25,19:37,7,0,7
54,2025-05-25T11:25:00+02:00,2025-05-25,19:25,5,2,7
54,2025-05-25T11:29:00+02:00,2025-05-25,19:29,1,3,4
54,2025-05-25T11:31:00+02:00,2025-05-25,19:31,0,1,1
54,2025-05-25T11:32:00+02:00,2025-05-25,19:32,4,5,9
54,2025-05-25T11:35:00+02:00,2025-05-25,19:35,3,4,7
54,2025-05-25T11:39:00+02:00,2025-05-25,19:39,3,1,4
59,2025-05-25T11:25:00+02:00,2025-05-25,19:25,16,27,43
61,2025-05-25T11:25:00+02:00,2025-05-25,19:25,7,4,11
61,2025-05-25T11:32:00+02:00,2025-05-25,19:32,5,1,6
61,2025-05-25T11:33:00+02:00,2025-05-25,19:33,5,6,11
61,2025-05-25T11:34:00+02:00,2025-05-25,19:34,6,3,9
61,2025-05-25T11:38:00+02:00,2025-05-25,19:38,6,1,7
66,2025-05-25T11:25:00+02:00,2025-05-25,19:25,20,23,43
66,2025-05-25T11:26:00+02:00,2025-05-25,19:26,9,14,23
66,2025-05-25T11:29:00+02:00,2025-05-25,19:29,17,12,29
66,2025-05-25T11:35:00+02:00,2025-05-25,19:35,16,15,31
66,2025-05-25T11:37:00+02:00,2025-05-25,19:37,17,21,38
69,2025-05-25T11:31:00+02:00,2025-05-25,19:31,1,0,1
69,2025-05-25T11:33:00+02:00,2025-05-25,19:33,0,1,1
69,2025-05-25T11:37:00+02:00,2025-05-25,19:37,0,1,1
69,2025-05-25T11:39:00+02:00,2025-05-25,19:39,0,2,2
70,2025-05-25T11:27:00+02:00,2025-05-25,19:27,1,4,5
70,2025-05-25T11:29:00+02:00,2025-05-25,19:29,1,4,5
70,2025-05-25T11:32:00+02:00,2025-05-25,19:32,2,0,2
71,2025-05-25T11:25:00+02:00,2025-05-25,19:25,2,0,2
71,2025-05-25T11:35:00+02:00,2025-05-25,19:35,2,0,2
77,2025-05-25T11:30:00+02:00,2025-05-25,19:30,29,8,37
84,2025-05-25T11:30:00+02:00,2025-05-25,19:30,38,73,111
87,2025-05-25T11:37:00+02:00,2025-05-25,19:37,0,2,2
87,2025-05-25T11:38:00+02:00,2025-05-25,19:38,3,0,3
107,2025-05-25T11:30:00+02:00,2025-05-25,19:30,6,0,6
108,2025-05-25T11:25:00+02:00,2025-05-25,19:25,4,0,4
108,2025-05-25T11:26:00+02:00,2025-05-25,19:26,2,1,3
108,2025-05-25T11:27:00+02:00,2025-05-25,19:27,4,1,5
108,2025-05-25T11:34:00+02:00,2025-05-25,19:34,0,1,1
108,2025-05-25T11:37:00+02:00,2025-05-25,19:37,0,2,2
131,2025-05-25T11:25:00+02:00,2025-05-25,19:25,5,3,8
132,2025-05-25T11:25:00+02:00,2025-05-25,19:25,8,9,17
132,2025-05-25T11:30:00+02:00,2025-05-25,19:30,11,10,21
133,2025-05-25T11:25:00+02:00,2025-05-25,19:25,60,39,99
133,2025-05-25T11:30:00+02:00,2025-05-25,19:30,49,35,84
135,2025-05-25T11:25:00+02:00,2025-05-25,19:25,16,111,127
162,2025-05-25T11:30:00+02:00,2025-05-25,19:30,24,26,50
167,2025-05-25T11:25:00+02:00,2025-05-25,19:25,2,0,2
179,2025-05-25T11:30:00+02:00,2025-05-25,19:30,5,9,14
1,2025-05-25T11:27:00+02:00,2025-05-25,19:27,9,5,14
1,2025-05-25T11:29:00+02:00,2025-05-25,19:29,6,2,8
1,2025-05-25T11:31:00+02:00,2025-05-25,19:31,17,7,24
1,2025-05-25T11:32:00+02:00,2025-05-25,19:32,7,3,10
1,2025-05-25T11:34:00+02:00,2025-05-25,19:34,8,9,17
1,2025-05-25T11:35:00+02:00,2025-05-25,19:35,11,6,17
1,2025-05-25T11:36:00+02:00,2025-05-25,19:36,9,4,13
1,2025-05-25T11:38:00+02:00,2025-05-25,19:38,2,8,10
1,2025-05-25T11:39:00+02:00,2025-05-25,19:39,6,3,9
2,2025-05-25T11:25:00+02:00,2025-05-25,19:25,3,1,4
2,2025-05-25T11:26:00+02:00,2025-05-25,19:26,1,2,3
2,2025-05-25T11:37:00+02:00,2025-05-25,19:37,0,1,1
2,2025-05-25T11:38:00+02:00,2025-05-25,19:38,0,1,1
9,2025-05-25T11:30:00+02:00,2025-05-25,19:30,4,3,7
9,2025-05-25T11:35:00+02:00,2025-05-25,19:35,1,0,1
9,2025-05-25T11:37:00+02:00,2025-05-25,19:37,5,0,5
10,2025-05-25T11:25:00+02:00,2025-05-25,19:25,0,2,2
10,2025-05-25T11:27:00+02:00,2025-05-25,19:27,0,4,4
10,2025-05-25T11:30:00+02:00,2025-05-25,19:30,3,2,5
10,2025-05-25T11:38:00+02:00,2025-05-25,19:38,0,2,2
11,2025-05-25T11:30:00+02:00,2025-05-25,19:30,3,1,4
12,2025-05-25T11:30:00+02:00,2025-05-25,19:30,2,10,12
12,2025-05-25T11:38:00+02:00,2025-05-25,19:38,1,5,6
17,2025-05-25T11:25:00+02:00,2025-05-25,19:25,5,3,8
17,2025-05-25T11:28:00+02:00,2025-05-25,19:28,0,5,5
17,2025-05-25T11:29:00+02:00,2025-05-25,19:29,2,3,5
17,2025-05-25T11:30:00+02:00,2025-05-25,19:30,0,2,2
17,2025-05-25T11:32:00+02:00,2025-05-25,19:32,0,3,3
17,2025-05-25T11:33:00+02:00,2025-05-25,19:33,0,1,1
17,2025-05-25T11:34:00+02:00,2025-05-25,19:34,3,0,3
17,2025-05-25T11:37:00+02:00,2025-05-25,19:37,0,3,3
19,2025-05-25T11:26:00+02:00,2025-05-25,19:26,10,14,24
19,2025-05-25T11:27:00+02:00,2025-05-25,19:27,7,6,13
19,2025-05-25T11:32:00+02:00,2025-05-25,19:32,10,7,17
19,2025-05-25T11:36:00+02:00,2025-05-25,19:36,4,17,21
19,2025-05-25T11:37:00+02:00,2025-05-25,19:37,5,8,13
20,2025-05-25T11:30:00+02:00,2025-05-25,19:30,6,7,13
20,2025-05-25T11:32:00+02:00,2025-05-25,19:32,0,6,6
20,2025-05-25T11:35:00+02:00,2025-05-25,19:35,0,2,2
20,2025-05-25T11:36:00+02:00,2025-05-25,19:36,9,4,13
20,2025-05-25T11:39:00+02:00,2025-05-25,19:39,5,5,10
23,2025-05-25T11:25:00+02:00,2025-05-25,19:25,3,0,3
23,2025-05-25T11:26:00+02:00,2025-05-25,19:26,4,1,5
23,2025-05-25T11:32:00+02:00,2025-05-25,19:32,1,1,2
23,2025-05-25T11:35:00+02:00,2025-05-25,19:35,1,0,1
23,2025-05-25T11:38:00+02:00,2025-05-25,19:38,1,4,5
24,2025-05-25T11:26:00+02:00,2025-05-25,19:26,6,4,10
24,2025-05-25T11:27:00+02:00,2025-05-25,19:27,3,11,14
24,2025-05-25T11:34:00+02:00,2025-05-25,19:34,4,10,14
24,2025-05-25T11:36:00+02:00,2025-05-25,19:36,13,1,14
24,2025-05-25T11:39:00+02:00,2025-05-25,19:39,7,3,10
25,2025-05-25T11:25:00+02:00,2025-05-25,19:25,22,15,37
25,2025-05-25T11:30:00+02:00,2025-05-25,19:30,11,13,24
25,2025-05-25T11:35:00+02:00,2025-05-25,19:35,26,27,53
27,2025-05-25T11:29:00+02:00,2025-05-25,19:29,0,6,6
27,2025-05-25T11:30:00+02:00,2025-05-25,19:30,7,0,7
27,2025-05-25T11:31:00+02:00,2025-05-25,19:31,2,1,3
27,2025-05-25T11:34:00+02:00,2025-05-25,19:34,3,3,6
27,2025-05-25T11:37:00+02:00,2025-05-25,19:37,6,2,8
27,2025-05-25T11:38:00+02:00,2025-05-25,19:38,2,0,2
30,2025-05-25T11:25:00+02:00,2025-05-25,19:25,3,12,15
30,2025-05-25T11:26:00+02:00,2025-05-25,19:26,1,14,15
30,2025-05-25T11:30:00+02:00,2025-05-25,19:30,2,6,8
30,2025-05-25T11:31:00+02:00,2025-05-25,19:31,3,10,13
30,2025-05-25T11:32:00+02:00,2025-05-25,19:32,8,1,9
30,2025-05-25T11:33:00+02:00,2025-05-25,19:33,10,4,14
35,2025-05-25T11:26:00+02:00,2025-05-25,19:26,11,3,14
35,2025-05-25T11:27:00+02:00,2025-05-25,19:27,4,15,19
35,2025-05-25T11:29:00+02:00,2025-05-25,19:29,1,18,19
35,2025-05-25T11:32:00+02:00,2025-05-25,19:32,7,6,13
35,2025-05-25T11:33:00+02:00,2025-05-25,19:33,10,9,19
46,2025-05-25T11:35:00+02:00,2025-05-25,19:35,1,0,1
48,2025-05-25T11:32:00+02:00,2025-05-25,19:32,3,1,4
48,2025-05-25T11:38:00+02:00,2025-05-25,19:38,1,2,3
48,2025-05-25T11:39:00+02:00,2025-05-25,19:39,0,3,3
49,2025-05-25T11:25:00+02:00,2025-05-25,19:25,1,3,4
49,2025-05-25T11:28:00+02:00,2025-05-25,19:28,0,6,6
49,2025-05-25T11:29:00+02:00,2025-05-25,19:29,4,5,9
49,2025-05-25T11:30:00+02:00,2025-05-25,19:30,4,5,9
49,2025-05-25T11:33:00+02:00,2025-05-25,19:33,5,1,6
49,2025-05-25T11:35:00+02:00,2025-05-25,19:35,4,2,6
49,2025-05-25T11:37:00+02:00,2025-05-25,19:37,9,3,12
51,2025-05-25T11:26:00+02:00,2025-05-25,19:26,0,4,4
51,2025-05-25T11:35:00+02:00,2025-05-25,19:35,2,3,5
51,2025-05-25T11:39:00+02:00,2025-05-25,19:39,1,1,2
52,2025-05-25T11:29:00+02:00,2025-05-25,19:29,0,1,1
53,2025-05-25T11:26:00+02:00,2025-05-25,19:26,0,3,3
53,2025-05-25T11:28:00+02:00,2025-05-25,19:28,1,5,6
53,2025-05-25T11:29:00+02:00,2025-05-25,19:29,8,1,9
53,2025-05-25T11:30:00+02:00,2025-05-25,19:30,2,1,3
53,2025-05-25T11:36:00+02:00,2025-05-25,19:36,6,5,11
53,2025-05-25T11:37:00+02:00,2025-05-25,19:37,5,5,10
53,2025-05-25T11:39:00+02:00,2025-05-25,19:39,2,3,5
56,2025-05-25T11:25:00+02:00,2025-05-25,19:25,7,3,10
56,2025-05-25T11:26:00+02:00,2025-05-25,19:26,8,4,12
56,2025-05-25T11:30:00+02:00,2025-05-25,19:30,6,7,13
56,2025-05-25T11:34:00+02:00,2025-05-25,19:34,8,10,18
56,2025-05-25T11:35:00+02:00,2025-05-25,19:35,7,8,15
56,2025-05-25T11:38:00+02:00,2025-05-25,19:38,11,11,22
56,2025-05-25T11:39:00+02:00,2025-05-25,19:39,3,8,11
58,2025-05-25T11:27:00+02:00,2025-05-25,19:27,32,6,38
58,2025-05-25T11:29:00+02:00,2025-05-25,19:29,4,6,10
58,2025-05-25T11:30:00+02:00,2025-05-25,19:30,48,1,49
58,2025-05-25T11:31:00+02:00,2025-05-25,19:31,11,7,18
58,2025-05-25T11:33:00+02:00,2025-05-25,19:33,27,4,31
58,2025-05-25T11:34:00+02:00,2025-05-25,19:34,4,1,5
58,2025-05-25T11:36:00+02:00,2025-05-25,19:36,13,6,19
58,2025-05-25T11:37:00+02:00,2025-05-25,19:37,14,3,17
58,2025-05-25T11:39:00+02:00,2025-05-25,19:39,2,3,5
62,2025-05-25T11:25:00+02:00,2025-05-25,19:25,1,4,5
62,2025-05-25T11:26:00+02:00,2025-05-25,19:26,7,2,9
62,2025-05-25T11:27:00+02:00,2025-05-25,19:27,4,4,8
62,2025-05-25T11:34:00+02:00,2025-05-25,19:34,1,0,1
62,2025-05-25T11:36:00+02:00,2025-05-25,19:36,3,3,6
62,2025-05-25T11:38:00+02:00,2025-05-25,19:38,3,6,9
63,2025-05-25T11:31:00+02:00,2025-05-25,19:31,0,1,1
63,2025-05-25T11:34:00+02:00,2025-05-25,19:34,0,1,1
63,2025-05-25T11:37:00+02:00,2025-05-25,19:37,0,1,1
67,2025-05-25T11:28:00+02:00,2025-05-25,19:28,1,1,2
67,2025-05-25T11:32:00+02:00,2025-05-25,19:32,4,3,7
67,2025-05-25T11:33:00+02:00,2025-05-25,19:33,1,1,2
67,2025-05-25T11:34:00+02:00,2025-05-25,19:34,3,1,4
67,2025-05-25T11:36:00+02:00,2025-05-25,19:36,0,5,5
68,2025-05-25T11:25:00+02:00,2025-05-25,19:25,9,1,10
68,2025-05-25T11:27:00+02:00,2025-05-25,19:27,3,3,6
68,2025-05-25T11:28:00+02:00,2025-05-25,19:28,2,4,6
68,2025-05-25T11:31:00+02:00,2025-05-25,19:31,0,1,1
68,2025-05-25T11:34:00+02:00,2025-05-25,19:34,1,2,3
68,2025-05-25T11:36:00+02:00,2025-05-25,19:36,7,3,10
72,2025-05-25T11:27:00+02:00,2025-05-25,19:27,4,10,14
72,2025-05-25T11:29:00+02:00,2025-05-25,19:29,2,11,13
72,2025-05-25T11:34:00+02:00,2025-05-25,19:34,2,10,12
72,2025-05-25T11:35:00+02:00,2025-05-25,19:35,4,14,18
72,2025-05-25T11:36:00+02:00,2025-05-25,19:36,6,4,10
72,2025-05-25T11:37:00+02:00,2025-05-25,19:37,2,5,7
72,2025-05-25T11:38:00+02:00,2025-05-25,19:38,5,4,9
72,2025-05-25T11:39:00+02:00,2025-05-25,19:39,9,0,9
76,2025-05-25T11:25:00+02:00,2025-05-25,19:25,0,1,1
79,2025-05-25T11:25:00+02:00,2025-05-25,19:25,1,8,9
79,2025-05-25T11:26:00+02:00,2025-05-25,19:26,4,5,9
79,2025-05-25T11:29:00+02:00,2025-05-25,19:29,5,7,12
79,2025-05-25T11:31:00+02:00,2025-05-25,19:31,3,12,15
79,2025-05-25T11:34:00+02:00,2025-05-25,19:34,7,13,20
79,2025-05-25T11:36:00+02:00,2025-05-25,19:36,0,6,6
85,2025-05-25T11:31:00+02:00,2025-05-25,19:31,0,2,2
85,2025-05-25T11:34:00+02:00,2025-05-25,19:34,1,0,1
86,2025-05-25T11:28:00+02:00,2025-05-25,19:28,0,1,1
86,2025-05-25T11:34:00+02:00,2025-05-25,19:34,2,0,2
109,2025-05-25T11:25:00+02:00,2025-05-25,19:25,5,4,9
109,2025-05-25T11:35:00+02:00,2025-05-25,19:35,8,7,15
117,2025-05-25T11:25:00+02:00,2025-05-25,19:25,28,5,33
117,2025-05-25T11:35:00+02:00,2025-05-25,19:35,33,6,39
130,2025-05-25T11:30:00+02:00,2025-05-25,19:30,2,0,2
136,2025-05-25T11:30:00+02:00,2025-05-25,19:30,1,2,3
139,2025-05-25T11:35:00+02:00,2025-05-25,19:35,1,1,2
141,2025-05-25T11:30:00+02:00,2025-05-25,19:30,2,6,8
141,2025-05-25T11:35:00+02:00,2025-05-25,19:35,11,5,16
3,2025-05-25T11:44:00+02:00,2025-05-25,19:44,9,8,17
3,2025-05-25T11:45:00+02:00,2025-05-25,19:45,7,18,25
3,2025-05-25T11:46:00+02:00,2025-05-25,19:46,3,12,15
3,2025-05-25T11:47:00+02:00,2025-05-25,19:47,16,25,41
3,2025-05-25T11:48:00+02:00,2025-05-25,19:48,14,11,25
3,2025-05-25T11:51:00+02:00,2025-05-25,19:51,20,6,26
4,2025-05-25T11:44:00+02:00,2025-05-25,19:44,8,22,30
4,2025-05-25T11:45:00+02:00,2025-05-25,19:45,2,15,17
4,2025-05-25T11:46:00+02:00,2025-05-25,19:46,13,9,22
4,2025-05-25T11:47:00+02:00,2025-05-25,19:47,19,7,26
4,2025-05-25T11:48:00+02:00,2025-05-25,19:48,9,12,21
4,2025-05-25T11:50:00+02:00,2025-05-25,19:50,11,12,23
4,2025-05-25T11:52:00+02:00,2025-05-25,19:52,15,9,24
6,2025-05-25T11:41:00+02:00,2025-05-25,19:41,6,11,17
6,2025-05-25T11:42:00+02:00,2025-05-25,19:42,11,9,20
6,2025-05-25T11:54:00+02:00,2025-05-25,19:54,3,4,7
8,2025-05-25T11:49:00+02:00,2025-05-25,19:49,0,1,1
